id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm129658,Corn Chips,MOVIE,"Donald is shoveling the snow off his walk; Chip 'n' Dale are shoveling their branch. Donald tricks them into shoveling his walk. Angered, they sneak into his house, where he's getting ready to make popcorn. They've never seen this before, but they love it. They stow away in the box, then make off with the bowl of popped corn.",1951,,7,"['animation', 'family']",['US'],,,,,3.153,7.1
tm115739,The Adventures of Bullwhip Griffin,MOVIE,"To restore his family's lost wealth, a young Boston lad stows away on a ship bound for the California Gold Rush. When their very proper butler gives chase, all roads lead to nonstop adventure, wild and woolly characters, and a lucky punch that leads to a bonanza of belly laughs!",1967,PG,108,"['drama', 'family', 'romance', 'western', 'action', 'comedy']",['US'],,tt0061333,6.4,1171.0,3.06,6.522
tm47139,Jungle Cat,MOVIE,"This final True-Life Adventure would also appear to be one of the best, as we go into the South American jungle to observe the jaguar. Jungle Cat is more intimate than its kin, allowing individual animal characters to be developed. Central to the cast is a pair of jaguars (one ebony), whose fighting leads to love and, not long after, two babies (one resembling each parent).",1960,PG,67,"['documentation', 'family']",['US'],,tt0053977,7.2,378.0,2.989,7.7
ts27944,Spin and Marty,SHOW,"Spin and Marty is a popular series of television shorts that aired as part of ABC's Mickey Mouse Club show of the mid-1950s produced by Walt Disney. There were three serials in all, set at the Triple R Ranch, a boys' western-style summer camp. The first series of 25 eleven-minute episodes, The Adventures of Spin and Marty, was filmed in 1955. Its popularity led to two sequels – The Further Adventures of Spin and Marty in 1956 and The New Adventures of Spin and Marty in 1957.

It aired as reruns on the Disney Channel until September 9, 2002.

The serials were based on the 1942 novel Marty Markham by Lawrence Edward Watkin. The producer for Disney was Bill Walsh and the screenplay was written by Jackson Gillis. The shows' success led to the Spin and Marty comic books of the late 1950s. The first season's 25 episodes with bonus material were released on DVD by Disney in 2005.",1955,,12,"['western', 'family']",['US'],1.0,tt0047775,8.1,323.0,2.725,6.0
tm105638,The Simple Things,MOVIE,"Mickey and Pluto go fishing. Pluto has a run-in with a clam, who eventually lodges in Pluto's mouth; Mickey thinks the clam is Pluto's tongue and can't understand why Pluto keeps begging for more food. After they get rid of the clam, Mickey's attempts to use his minnows as bait are thwarted by a hungry seagull; he brings his friends, and they chase our heroes away.",1953,,7,['comedy'],['US'],,,,,2.706,6.2
tm19764,The Vanishing Prairie,MOVIE,Story of the American Prairie as it was when vast herds of bison and elk grazed.,1955,G,71,"['documentation', 'family']",['US'],,tt0047642,7.2,720.0,2.659,7.3
tm133398,Out of Scale,MOVIE,"Donald has a ride-on sized train layout in his backyard. There's a large tree (home to Chip 'n Dale) that's out of scale, so Donald moves it while they're out; they come back to see their tree moving. No problem; one of Donald's model houses is just their size.",1951,,7,['animation'],['US'],,,,,2.433,7.352
tm218826,A Tale of Two Critters,MOVIE,"A bear cub and a raccoon become fast friends when they're swept away down a river, away from their families.",1977,G,48,"['family', 'documentation', 'action']",['US'],,tt0287003,5.9,221.0,2.365,5.778
tm79554,Those Calloways,MOVIE,"Story of Cam Calloway and his family, who live in a densely wooded area in New England. Cam dreams of building a sanctuary for the geese that fly over the area each year, and he tries several schemes to buy a nearby lake for this santuary. He is thwarted at every attempt, it seems; he and his son try to get enough furs from their trapping venture to get the money, but the bottom falls out of the fur market. He uses the little money they get for a down payment on the lake, thereby losing their house when he can't make the mortgage payment. They move to the lake, where their friends help them build a cabin. A salesman stops in town, and tries to get the people to sell their land for a tourist venture; Cam is outraged at his tactics and takes desperate measures after he himself is tricked.",1965,PG,131,"['drama', 'family']",['US'],,tt0059796,6.6,770.0,2.333,6.421
tm24673,Yellowstone Cubs,MOVIE,"Two bear cubs, Tuffy and Tubby, are separated from their mother and spend an entire summer romping through Yellowstone National Park. In the meantime, the mother bear follows their trail as she searches for them.",1963,G,48,"['comedy', 'family']",['US'],,tt0206446,6.8,307.0,2.236,8.0
tm152094,The Biscuit Eater,MOVIE,"Nothing warms the heart like the story of a boy and his dog. Lonnie (Johnny Whitaker) and Text (George Spell) are two friends determined, against all odds, to turn a misfit hound into a hero. Tennessee farmer and dog trainer Harve McNeil (Earl Holliman) tells his son Lonnie that his dog, Moreover, is a good-for-nothing ""biscuit eater.""",1972,G,92,"['drama', 'family']",['US'],,tt0068276,5.7,479.0,2.23,5.9
tm124426,Perri,MOVIE,"This True Life Fantasy follows and shows how the life of a female squirrel, Perri, in the forest is filled with danger and fraught with peril. When not fleeing her natural enemy, the Marten, Perri finds time to fall in love with her prince-charming male squirrel.",1957,G,75,"['fantasy', 'romance', 'family']",['US'],,tt0050837,6.8,591.0,1.925,6.714
tm260657,The Boy Who Talked to Badgers,MOVIE,A young boy gets along better with the animals he befriends around his family's Canadian farm than with the people he lives with.,1975,,100,['family'],['US'],,tt0072728,5.5,146.0,1.898,6.9
tm109409,The Bears and I,MOVIE,"When a man adopts three black bear cubs, he faces one of the hardest decisions of his life. Set in the wilderness of British Columbia, Canada, Robert Leslie struggles to keep his bears safe and maintain relations with native Americans and park rangers.",1974,G,89,"['drama', 'family']",['CA'],,tt0071199,6.2,509.0,1.76,6.1
tm74573,My Dog the Thief,MOVIE,"As ratings for Jack Crandall's lifeless airborne traffic reports plummet, a super-size St. Bernard on the lam stows away in his chopper. Crandall's new co-pilot helps send ratings sky-high, but the canine's chronic kleptomania generates girl trouble, jewel thievery, and loads of laughs.",1969,,88,['comedy'],['US'],,,,,1.645,6.6
tm895685,The Story of the Animated Drawing,MOVIE,"Walt Disney discusses the history of animation, beginning with J. Stuart Blackton and his Humorous Phases of Funny Faces in 1906, and including Gertie the Dinosaur.",1955,G,49,['documentation'],['US'],,,,,1.513,10.0
tm58414,Water Birds,MOVIE,"Water Birds is a 1952 short documentary film directed by Ben Sharpsteen. The film delves into the still waters of lagoons and marshes to the wild blue wilderness of the vast oceans, to experience the beauty and variety of their majestic birds, each perfectly designed for its habitat. It won the Oscar for Best Short Subject, Two-Reel.",1952,,30,"['documentation', 'family']",['US'],,,,,1.464,6.5
tm90286,Secrets of Life,MOVIE,"A feature-length documentary showing the changing world of nature, the sky, the sea, the sun, planets, insects and volcanic action. A story of nature's strange and intricate designs for survival and her many methods of perpetuating life.",1956,G,70,"['documentation', 'family']",['US'],,tt0049733,7.3,300.0,1.4,7.0
tm137469,Nature's Half Acre,MOVIE,"The strange and wonderful world that lies beneath our feet, under leaf, log and rock, peopled by millions of weird and fascinating creatures. Released theatrically alongside Alice In Wonderland.",1951,,33,['documentation'],['US'],,,,,1.391,7.2
tm15129,Hacksaw,MOVIE,"A girl goes on vacation to the mountains where she finds a wild horse named Hacksaw. With a little help, she captures the stud and it doesn't take long until the man who helped her starts wagon racing, since Hacksaw refuses to have any man or woman on his back.",1971,PG,89,"['western', 'family']",['US'],,tt0067172,5.4,120.0,1.332,6.1
tm205517,The Ghosts of Buxley Hall,MOVIE,Ghosts and a young cadet try to save a military academy from being closed.,1980,,120,"['fantasy', 'comedy', 'family', 'horror']",['US'],,tt0080788,5.7,319.0,1.153,5.9
tm55594,The Olympic Elk,MOVIE,"Part of the ""True-Life Adventure Series""; The subject of this two-reel are the elk of Washington state's Olympic Peninsula. We see these deer learning to walk, climbing downhill in a herd, and braving local bears. Those, plus some colorful arctic flowers, are the nice bits. We also see the elk engaging in duels (something amusingly observed and ""imitated"" by marmots), athletic fights with deadlocks said to often end in death by starvation to both participants. If that brutish behavior isn't enough to turn you off, then wait until you see how the polygamous bull males gather up wives and do battle with another (with wives as a wager) before unmelodically announcing the end of their bachelorhood.",1952,,27,['documentation'],[],,,,,1.145,8.2
tm10086,"Sammy, the Way-Out Seal",MOVIE,Two young brothers secretly bring home a seal from their summer vacation and try to hide it from Mom and Dad. Havoc ensues as Sammy's antics disrupt the quiet town of Gatesville and its unsuspecting residents.,1962,G,88,"['comedy', 'family']",['US'],,,,,1.067,6.8
tm109497,Prowlers of the Everglades,MOVIE,"Part of the ""True-Life Adventure Series""; Disney filmmakers take their cameras to Florida, not to document the swamps that would become Walt Disney World, but to capture the lives of creatures in the everglades. Focusing primarily on alligators, we also see the behavior of animals such as snakebirds, raccoons, and even otters who like to ""play"" with the alligators.",1953,,32,['documentation'],[],,,,,1.041,7.3
tm757109,The Mouseketeers at Walt Disney World,MOVIE,"Follow the Disco Mice of the New Mickey Mouse Club as they visit America's favorite vacation spot, Walt Disney World!",1977,,56,"['family', 'drama', 'action']",[],,tt0285749,8.2,36.0,1.02,8.0
tm94576,Sultan and the Rock Star,MOVIE,"Paul Winters, a rock star burnout, flees his fame and ends up by chance on an island where he comes face to face with Sultan, a domesticated Bengal tiger left there to be hunted by a wealthy businessman. He then befriends the animal and decides to do everything to save him...",1980,,56,['drama'],['US'],,,,,0.914,4.0
tm847798,Disneyland Around the Seasons,MOVIE,"Walt takes viewers on yet another tour of Disneyland to point out some of the newest additions to the park, including New Orleans Square, It's a Small World, and Great Moments With Mr. Lincoln.",1966,G,51,['documentation'],['US'],,,,,0.78,6.8
tm153909,Justin Morgan Had a Horse,MOVIE,This is the story of the foundation sire of the Morgan Horse Breed.,1972,G,88,"['western', 'drama', 'family']",['US'],,tt0068789,6.7,222.0,0.78,7.6
tm894355,The Liberty Story,MOVIE,"Walt Disney presents a combination live-action and animated drama of America's historical fight for freedom. Includes a segment from Johnny Tremain, depicting the Boston Tea Party and the battle at Concord, and is followed by Ben and Me.",1957,G,48,['drama'],['US'],,,,,0.753,9.0
tm918170,The Pre-Opening Report from Disneyland,MOVIE,"With the grand opening of Disneyland just a matter of days away, Walt Disney brings us an update on the construction of the new magic kingdom. Winston Hibler narrates scenes depicting the construction on the attarctions and settings in the park as work speeds up to meet the deadline before opening day.",1955,,55,"['history', 'family', 'documentation']",[],,,,,0.678,10.0
tm230979,The Plausible Impossible,MOVIE,"Walt Disney explains some of the techniques of animation, and includes for the first time the pencil test footage of the ""Soup Eating Sequence"" from Snow White and the Seven Dwarfs. Walt references a book called ""The Art of Animation"" which shows a technique that is used in animated cartoons that dates back to the ancient Egyptians and Greeks.",1956,,60,['documentation'],['US'],,,,,0.6,7.5
ts20711,The Simpsons,SHOW,The satiric adventures of a working-class family in the misfit city of Springfield.,1989,TV-MA,27,"['animation', 'comedy']",['US'],36.0,tt0096697,8.7,413320.0,538.281,7.989
tm19438,The Princess Bride,MOVIE,"In this enchantingly cracked fairy tale, the beautiful Princess Buttercup and the dashing Westley must overcome staggering odds to find happiness amid six-fingered swordsmen, murderous princes, Sicilians and rodents of unusual size. But even death can't stop these true lovebirds from triumphing.",1987,PG,98,"['fantasy', 'romance', 'comedy', 'family']",['US'],,tt0093779,8.0,432527.0,21.501,7.7
tm54681,Big,MOVIE,When a young boy makes a wish at a carnival machine to be big—he wakes up the following morning to find that it has been granted and his body has grown older overnight. But he is still the same 13-year-old boy inside. Now he must learn how to cope with the unfamiliar world of grown-ups including getting a job and having his first romantic encounter with a woman.,1988,PG,104,"['drama', 'comedy', 'fantasy', 'romance']",['US'],,tt0094737,7.3,226758.0,24.448,7.1
tm155184,Home Alone,MOVIE,"Eight-year-old Kevin McCallister makes the most of the situation after his family unwittingly leaves him behind when they go on Christmas vacation. But when a pair of bungling burglars set their sights on Kevin's house, the plucky kid stands ready to defend his territory. By planting booby traps galore, adorably mischievous Kevin stands his ground as his frantic mother attempts to race home before Christmas Day.",1990,PG,102,"['comedy', 'family']",['US'],,tt0099785,7.7,599166.0,2.287,7.403
tm49092,Who Framed Roger Rabbit,MOVIE,"'Toon star Roger is worried that his wife Jessica is playing pattycake with someone else, so the studio hires detective Eddie Valiant to snoop on her. But the stakes are quickly raised when Marvin Acme is found dead and Roger is the prime suspect.",1988,PG,104,"['comedy', 'crime', 'family', 'fantasy', 'animation']",['US'],,tt0096438,7.7,205586.0,30.055,7.51
tm47587,Willow,MOVIE,"The evil Queen Bavmorda hunts the newborn princess Elora Danan, a child prophesied to bring about her downfall. When the royal infant is found by Willow, a timid farmer and aspiring sorcerer, he's entrusted with delivering her from evil.",1988,PG,126,"['fantasy', 'action', 'drama', 'romance']",['US'],,tt0096446,7.2,125726.0,28.221,7.038
ts15377,America's Funniest Home Videos,SHOW,America's Funniest Home Videos is the longest-running primetime entertainment show in ABC history. Each week AFV shines the spotlight on hilarious videos. Fans tune in to witness failures and fiascos and to submit their own mishaps for their chance at stardom.,1989,TV-PG,50,"['comedy', 'reality', 'family']",['US'],34.0,tt0098740,6.2,5545.0,48.068,6.594
tm57222,Ernest Saves Christmas,MOVIE,"When Santa Claus decides to retire and pass on his magic bag of Christmas surprises to a new Saint Nick, he enlists the aid of a hilarious assortment of characters. A perky teen runaway and hapless taxi driver Ernest P. Worrell must convince a skeptical kiddie-show host to take over the post of Father Christmas.",1988,PG,95,"['comedy', 'family', 'fantasy']",['US'],,tt0095107,5.7,12076.0,9.082,5.4
tm3,Return of the Jedi,MOVIE,"Luke Skywalker leads a mission to rescue his friend Han Solo from the clutches of Jabba the Hutt, while the Emperor seeks to destroy the Rebellion once and for all with a second dreaded Death Star.",1983,PG,134,"['action', 'scifi', 'fantasy']",['US'],,tt0086190,8.3,1065129.0,28.532,7.89
tm66657,Mickey's Christmas Carol,MOVIE,"Ebenezer Scrooge is far too greedy to understand that Christmas is a time for kindness and generosity. But with the guidance of some new found friends, Scrooge learns to embrace the spirit of the season. A retelling of the classic Dickens tale with Disney's classic characters.",1983,G,25,"['animation', 'fantasy', 'comedy']",['US'],,,,,16.665,7.663
ts11857,Chip 'n' Dale Rescue Rangers,SHOW,"Chip and Dale head a small, eccentric group of animal characters who monitor not only the human world, but the animal community as well, solving mysteries wherever they may be. The ""Rescue Rangers"" take the cases that fall through the cracks.",1989,TV-G,23,"['animation', 'crime', 'action', 'comedy', 'fantasy', 'scifi', 'family']",['US'],3.0,tt0096557,7.6,20393.0,70.028,7.523
tm131031,Return to Oz,MOVIE,"Dorothy, saved from a psychiatric experiment by a mysterious girl, finds herself back in the land of her dreams, and makes delightful new friends, and dangerous new enemies.",1985,PG,109,"['fantasy', 'action', 'family', 'horror']","['US', 'GB']",,tt0089908,6.7,28486.0,11.397,6.71
tm131193,Turner & Hooch,MOVIE,"Scott Turner has 3 days left in the local police department before he moves to a bigger city to get some 'real' cases—not just misdemeanors. When Amos Reed is murdered, Scott sets himself on the case, but the closest thing to a witness to the murder is Reed's dog, Hooch, which Scott has to take care of—to avoid Hooch being 'put to sleep'.",1989,PG,97,"['comedy', 'crime', 'drama', 'thriller']",['US'],,tt0098536,6.2,72857.0,10.729,6.4
tm116020,Flight of the Navigator,MOVIE,"12-year-old David is accidentally knocked out in the forest near his home, but when he awakens eight years have passed. His family is overjoyed to have him back, but is just as perplexed as he is that he hasn't aged. When a NASA scientist discovers a UFO nearby, David gets the chance to unravel the mystery and recover the life he lost.",1986,PG,105,"['action', 'family', 'scifi', 'comedy']",['US'],,tt0091059,6.9,49462.0,18.894,6.917
tm46793,Tron,MOVIE,"When brilliant video game maker Flynn hacks the mainframe of his ex-employer, he is beamed inside an astonishing digital world...and becomes part of the very game he is designing. In his mission through cyberspace, Flynn matches wits with a maniacal Master Control Program and teams up with Tron, a security measure created to bring balance to the digital environment.",1982,PG,96,"['action', 'scifi']",['US'],,tt0084827,6.7,124063.0,28.362,6.7
tm21021,Adventures in Babysitting,MOVIE,"When plans with her boyfriend fall through, high school senior Chris Parker ends up babysitting the Anderson kids, Brad and Sara. What should be a quiet night in, however, turns into a series of ridiculous exploits, starting when they leave the house to pick up Chris' friend Brenda. Soon, Brad's buddy Daryl is involved, and the group must contend with car thieves, blues musicians and much more.",1987,PG-13,102,"['comedy', 'romance', 'crime']",['US'],,tt0092513,6.9,45915.0,16.07,6.868
ts146,DuckTales,SHOW,"Scrooge McDuck finds his hands full at home when nephews Huey, Dewey and Louie move to Duckburg. Joined by their loyal pals Launchpad McQuack, Gyro Gearloose and Mrs. Beakley, the DuckTales gang never fails to deliver a wealth of adventure. Get ready for a fortune of fun with DuckTales!",1987,TV-Y7,21,"['scifi', 'action', 'fantasy', 'animation', 'family', 'comedy']",['US'],4.0,tt0092345,8.1,33110.0,52.303,7.583
tm139255,The Little Mermaid,MOVIE,This colorful adventure tells the story of an impetuous mermaid princess named Ariel who falls in love with the very human Prince Eric and puts everything on the line for the chance to be with him. Memorable songs and characters -- including the villainous sea witch Ursula.,1989,G,83,"['animation', 'fantasy', 'comedy', 'family', 'romance']",['US'],,tt0097757,7.6,269035.0,111.297,7.3
ts22183,TaleSpin,SHOW,Baloo the Bear stars in an adventurous comedy of love and conflict with his friend Kit Cloudkicker. Rebecca Cunningham and her daughter Molly purchase Baloo's failing company and Baloo must fly transport runs to clear his debt while dodging Don Karnage and his sky pirates.,1990,TV-G,22,"['fantasy', 'family', 'drama', 'animation', 'comedy', 'crime', 'action']",['US'],1.0,tt0098924,7.5,15262.0,32.619,7.164
tm173648,Splash,MOVIE,"A successful businessman falls in love with the girl of his dreams. There's one big complication though; he's fallen hook, line and sinker for a mermaid.",1984,PG,111,"['comedy', 'fantasy', 'romance']",['US'],,tt0088161,6.3,79166.0,14.684,6.254
tm142764,"Honey, I Shrunk the Kids",MOVIE,The scientist father of a teenage girl and boy accidentally shrinks his and two other neighborhood teens to the size of insects. Now the teens must fight diminutive dangers as the father searches for them.,1989,PG,93,"['comedy', 'family', 'scifi']",['US'],,tt0097523,6.4,158503.0,20.81,6.274
tm127019,The Black Cauldron,MOVIE,"Taran is an assistant pigkeeper with boyish dreams of becoming a great warrior. However, he has to put the daydreaming aside when his charge, an oracular pig named Hen Wen, is kidnapped by an evil lord known as the Horned King. The villain hopes Hen will show him the way to The Black Cauldron, which has the power to create a giant army of unstoppable soldiers.",1985,PG,80,"['animation', 'family', 'fantasy', 'horror', 'action']",['US'],,tt0088814,6.3,37742.0,28.585,6.47
tm127015,The Great Muppet Caper,MOVIE,"Kermit and Fozzie are newspaper reporters sent to London to interview Lady Holiday, a wealthy fashion designer whose priceless diamond necklace is stolen. Kermit meets and falls in love with her secretary, Miss Piggy. The jewel thieves strike again, and this time frame Miss Piggy. It's up to Kermit and Muppets to bring the real culprits to justice.",1981,G,95,"['comedy', 'crime', 'family']","['US', 'GB']",,tt0082474,7.1,15903.0,9.379,6.805
ts21039,Star Wars: Droids,SHOW,An animated television series that features the exploits of R2-D2 and C-3PO. The series takes place between the events depicted in Star Wars Episode III: Revenge of the Sith and Star Wars Episode IV: A New Hope.,1985,TV-Y7,23,"['action', 'scifi', 'animation', 'comedy', 'family']","['US', 'CA']",2.0,tt0088510,5.9,1937.0,11.24,5.194
ts233,Disney's Adventures of the Gummi Bears,SHOW,"Join the world’s sweetest heroes for high adventure in a mystical land of giants and wizards, ogres and dragons, and wondrous creatures both good and evil. Meet Gruffi, Zummi, Cubbi, Grammi, Tummi, Sunni, and all the legendary Gummis as they laugh, play, foil dastardly plots, and fight for what's right.",1985,TV-G,22,"['family', 'fantasy', 'animation']",['US'],6.0,tt0088528,7.5,10608.0,37.723,7.4
ts22521,Spider-Man and His Amazing Friends,SHOW,"Spider-Man and His Amazing Friends is an American animated television series produced by Marvel Productions starring established Marvel Comics characters Spider-Man and Iceman and an original character, Firestar. As a trio called the Spider-Friends, they fought against various villains.",1981,TV-Y7,25,"['action', 'animation', 'family', 'scifi', 'comedy', 'crime']",['US'],3.0,tt0083481,7.2,3728.0,31.586,7.374
tm125611,Ewoks: The Battle for Endor,MOVIE,"The army of the Marauders, led by King Terak and the witch Charal, attack the Ewoks village, killing Cindel's family. Cindel and the Ewok Wicket escape and meet Teek in the forest, a naughty and very fast animal. Teek takes them to a house in which an old man, Noa, lives. Like Cindel, he also crashed with his Starcruiser on Endor. Together they fight Terak and Charal.",1985,G,100,"['scifi', 'fantasy', 'family']",['US'],,tt0089110,5.4,10210.0,16.95,5.3
tm19084,3 Men and a Baby,MOVIE,Three bachelors find themselves forced to take care of a baby left by one of the guy's girlfriends.,1987,PG,102,"['comedy', 'drama', 'family']",['US'],,tt0094137,6.1,55164.0,12.93,6.185
tm171883,The Ewok Adventure,MOVIE,"The Towani family civilian shuttlecraft crashes on the forest moon of Endor. The four Towani's are separated. Jermitt and Catarine, the mother and father are captured by the giant Gorax, and Mace and Cindel, the son and daughter, are missing when they are captured. The next day, the Ewok Deej is looking for his two sons when they find Cindel all alone in the shuttle (Mace and Cindel were looking for the transmitter to send a distress call), when Mace appears with his emergency blaster. Eventually, the four-year old Cindel is able to convince the teenage Mace that the Ewoks are nice. Then, the Ewoks and the Towani's go on an adventure to find the elder Towanis.",1984,PG,96,"['scifi', 'fantasy', 'family']",['US'],,tt0087225,5.3,11915.0,15.995,6.0
ts28737,Star Wars: Ewoks,SHOW,The Ewok Wicket and his friends from the Bright Tree Village go on many magical adventures.,1985,TV-Y7-FV,25,"['scifi', 'action', 'animation', 'family', 'fantasy']","['US', 'CA']",2.0,tt0088515,6.0,2066.0,9.327,6.4
tm126783,One Magic Christmas,MOVIE,"Ginny Grainger, a young mother, rediscovers the joy and beauty of Christmas, thanks to the unshakable faith of her six-year-old daughter Abbie and Gideon, Ginny's very own guardian angel.",1985,G,88,"['fantasy', 'family']","['US', 'CA']",,tt0089731,6.4,4087.0,8.968,5.799
tm116429,The Great Mouse Detective,MOVIE,"When the diabolical Professor Ratigan kidnaps London's master toymaker, the brilliant master of disguise Basil of Baker Street and his trusted sidekick Dawson try to elude the ultimate trap and foil the perfect crime.",1986,G,74,"['thriller', 'animation', 'family']",['US'],,tt0091149,7.1,51221.0,23.11,7.0
tm126966,The Fox and the Hound,MOVIE,"When a feisty little fox named Tod is adopted into a farm family, he quickly becomes friends with a fun and adorable hound puppy named Copper. Life is full of hilarious adventures until Copper is expected to take on his role as a hunting dog -- and the object of his search is his best friend!",1981,G,82,"['action', 'animation', 'drama', 'family']",['US'],,tt0082406,7.2,95903.0,37.731,7.142
tm45667,Oliver & Company,MOVIE,"This animated take on Oliver Twist re-imagines Oliver as an adorable orphaned kitten who struggles to survive in New York City and falls in with a band of canine criminals led by an evil human. First, Oliver meets Dodger, a carefree mutt with street savoir faire. But when Oliver meets wealthy Jenny on one of the gang's thieving missions, his life changes forever.",1988,G,74,"['comedy', 'family', 'animation']",['US'],,tt0095776,6.6,50025.0,19.546,6.71
tm146813,DuckTales: The Movie - Treasure of the Lost Lamp,MOVIE,"With his nephews and niece, everyone's favorite rich uncle, Scrooge McDuck, treks from his mansion home in Duckburg in search of the long-lost loot of the thief Collie Baba. But finding the goods isn't quite what it's ""quacked"" up to be! Their thrilling adventure leads to comical chaos, magical mayhem, and a lesson about what is far more valuable than money, gold and jewels.",1990,G,74,"['fantasy', 'animation', 'comedy', 'family', 'european']",['FR'],,tt0099472,6.8,27540.0,15.961,6.7
tm54457,Big Business,MOVIE,"In the 1940s in the small town of Jupiter Hollow, two sets of identical twins are born in the same hospital on the same night. One set to a poor local family and the other to a rich family just passing through. The dizzy nurse on duty accidentally mixes the twins unbeknown to the parents. Our story flashes forward to the 1980s where the mismatched sets of twins are about to cross paths.",1988,PG,97,['comedy'],['US'],,tt0094739,6.4,14693.0,9.035,6.4
tm152805,3 Men and a Little Lady,MOVIE,"Sylvia's work increasingly takes her away from the three men who help bring up Mary, her daughter. When she decides to move to England and take Mary with her, the three men are heartbroken at losing the two most important females in their lives.",1990,PG,104,"['comedy', 'romance', 'drama', 'family']",['US'],,tt0098966,5.4,25404.0,9.501,5.8
tm128057,The Journey of Natty Gann,MOVIE,"America is in the depths of the Great Depression. Families drift apart when faraway jobs beckon. A courageous young girl confronts overwhelming odds when she embarks on a cross-country search for her father. During her odyssey, she forms a close bond with two diverse traveling companions: a magnificent, protective wolf, and a hardened drifter.",1985,PG,101,"['drama', 'family']",['US'],,tt0089385,7.0,6400.0,9.994,7.004
tm156156,The Rescuers Down Under,MOVIE,"A lawless poacher wants to capture a majestic and rare golden eagle, so he kidnaps the boy who knows where to find the bird. Not to worry -- the Rescue Aid Society's top agents, heroic mice Miss Bianca and Bernard, fly to Australia to save the day. Accompanying the fearless duo are bumbling albatross Wilbur and local field operative Jake the Kangaroo Rat.",1990,G,77,"['fantasy', 'family', 'drama', 'crime', 'animation', 'comedy']",['US'],,tt0100477,6.8,44392.0,8.385,6.6
tm164406,Frankenweenie,MOVIE,"When young Victor's pet dog Sparky (who stars in Victor's home-made monster movies) is hit by a car, Victor decides to bring him back to life the only way he knows how. But when the bolt-necked ""monster"" wreaks havoc and terror in the hearts of Victor's neighbors, he has to convince them (and his parents) that despite his appearance, Sparky's still the good loyal friend he's always been.",1984,PG,29,['comedy'],['US'],,,,,11.996,6.948
ts21976,The New Adventures of Winnie the Pooh,SHOW,An American animated children's television series inspired by A. A. Milne's Winnie-the-Pooh stories.,1988,TV-Y,22,"['comedy', 'family', 'fantasy', 'animation']",['US'],4.0,tt0165052,7.6,4380.0,40.802,7.566
tm176458,The Adventures of André and Wally B.,MOVIE,"There's nothing like a restful nap in a pleasant wooded valley. But when André awakens and is greeted by a pesky yellow-and-black striped insect with a nasty stinger, he ends up taking a quick (and painful) hike.",1984,G,2,['animation'],['US'],,,,,10.296,5.316
tm23825,Benji the Hunted,MOVIE,"Benji has become stranded on a remote island after a boating accident. He finds himself struggling to survive in the wilderness, avoiding close encounters with a wolf, a bear, and a territorial female cougar with her cub.",1987,G,86,"['action', 'family']",['US'],,tt0092638,6.2,3198.0,8.685,6.575
tm111692,Luxo Jr.,MOVIE,"A baby lamp finds a ball to play with and it's all fun and games until the ball bursts. Just when the elder Luxo thinks his kid will settle down for a bit, Luxo Jr. finds a ball ten times bigger.",1986,G,3,['comedy'],['US'],,,,,10.458,7.068
tm152951,The Prince and the Pauper,MOVIE,"Long ago in a land with an ailing king, there was a pair of boys who looked exactly alike, a pauper called Mickey and the other, the Crown Prince.",1990,G,25,"['animation', 'comedy', 'family']",['US'],,,,,9.723,6.7
tm135273,Knick Knack,MOVIE,"Life on a shelf as a snowman trapped in a snow-globe blizzard can become wearing, especially when you're surrounded by knickknacks from sunnier locales. When the jaded snowman finally breaks free of his glass house, his vacation plans are cut short.",1989,G,4,['comedy'],['US'],,,,,9.149,7.085
ts22529,Spider-Man,SHOW,Spider-Man is an American animated TV series based on the popular Marvel Comics character of the same name.,1981,TV-Y7,22,"['family', 'fantasy', 'scifi', 'animation', 'action']",['US'],1.0,tt0081938,6.9,1667.0,7.934,6.868
tm46878,Tin Toy,MOVIE,"Babies are hardly monster-like, unless you're a toy. After escaping a drooling baby, Tinny realizes that he wants to be played with after all. But in the amount of time it takes him to discover this, the baby's attention moves on to other things only an infant could find interesting.",1988,G,5,['animation'],['US'],,,,,7.868,6.191
tm19762,Red's Dream,MOVIE,"Life as the sole sale item in the clearance corner of Eben's Bikes can get lonely. So Red, a unicycle, dreams up a clown owner and his own juggling act that steals the show. But all too soon, the applause turns into the sound of rainfall, as reality rushes back. Red must resign himself to sitting in the corner and await his fate.",1987,G,4,['animation'],['US'],,,,,7.506,6.2
tm131374,Tummy Trouble,MOVIE,Roger Rabbit once again is chosen for the dangerous task of babysitting Baby Herman and everything is going to be just fine.,1989,G,7,['comedy'],['US'],,,,,5.251,6.8
tm117853,Casebusters,MOVIE,"Jamie and Allie are amateur sleuths whose grandfather runs a small security business. One afternoon, while digging around on their own, they accidentally stumble onto a major case.",1986,G,47,['crime'],['US'],,,,,4.085,5.7
tm141214,Cheetah,MOVIE,"An American boy and girl, spending six months in Kenya with their scientist parents adopt a cheetah, only to realize that they must set it loose so that it can learn to hunt and be free. However, when the animal is captured by poachers planning to race it against greyhounds, the two city kids, together with a young African goat herder they befriended, head off into the wild to rescue the cheetah.",1989,G,83,"['drama', 'family']",['US'],,tt0097053,5.9,1113.0,3.986,6.1
